,equity,ret,turnover,long_n,short_n
2020-10-21 00:00:00+00:00,884402.1391665388,-0.001701363065216288,0.0,0,0
2020-10-22 00:00:00+00:00,883285.9639748292,-0.0012620674942753762,0.0,0,0
2020-10-23 00:00:00+00:00,893572.7371018281,0.01164602806627646,0.0,0,0
2020-10-26 00:00:00+00:00,878772.7966636233,-0.016562658890205473,0.0,0,0
2020-10-27 00:00:00+00:00,881396.0176391412,0.002985095789807435,0.0,0,0
2020-10-28 00:00:00+00:00,876484.0914293735,-0.005572893581848204,0.0,0,0
2020-10-29 00:00:00+00:00,874025.6430239017,-0.0028048979205800295,0.0,0,0
2020-10-30 00:00:00+00:00,882064.5754416126,0.009197593322203046,0.0,0,0
2020-11-02 00:00:00+00:00,884074.1852583156,0.002278302374513652,0.0,0,0
2020-11-03 00:00:00+00:00,892703.2846885886,0.009760605585097615,0.0,0,0
2020-11-04 00:00:00+00:00,901036.7770288634,0.00933512005972048,0.0,0,0
2020-11-05 00:00:00+00:00,896991.5625331247,-0.004489510970992372,0.0,0,0
2020-11-06 00:00:00+00:00,911005.3753001915,0.015623126629520812,0.0,0,0
2020-11-09 00:00:00+00:00,890971.1327931747,-0.02199135488132009,0.0,0,0
2020-11-10 00:00:00+00:00,864180.2003381383,-0.0300693608007786,0.0,0,0
2020-11-11 00:00:00+00:00,872991.0591798092,0.01019562683595776,0.0,0,0
2020-11-12 00:00:00+00:00,875274.4563777378,0.0026156020430196936,0.0,0,0
2020-11-13 00:00:00+00:00,869895.5475467131,-0.006145396785923518,0.0,0,0
2020-11-16 00:00:00+00:00,873241.6155559244,0.003846516996951932,0.0,0,0
2020-11-17 00:00:00+00:00,873539.9613923582,0.0003416532505082781,0.0,0,0
2020-11-18 00:00:00+00:00,878726.8273680181,0.005937754659091299,0.0,0,0
2020-11-19 00:00:00+00:00,876832.3775685957,-0.0021559029955836584,0.0,0,0
2020-11-20 00:00:00+00:00,870137.9060914153,-0.007634836085482766,0.0,0,0
2020-11-23 00:00:00+00:00,884814.9185533464,0.01686745555984226,0.0,0,0
2020-11-24 00:00:00+00:00,873549.4258502545,-0.012732032956124573,0.0,0,0
2020-11-25 00:00:00+00:00,879624.9384063781,0.006954972868547404,0.0,0,0
2020-11-27 00:00:00+00:00,878382.8932698151,-0.0014120167384217286,0.0,0,0
2020-11-30 00:00:00+00:00,873760.9946110967,-0.005261826811668979,0.0,1,1
2020-12-01 00:00:00+00:00,859918.219208274,-0.015842748175070365,0.0,0,0
2020-12-02 00:00:00+00:00,863617.99772638,0.004302477183833142,0.0,0,0
2020-12-03 00:00:00+00:00,859374.8748294783,-0.0049131941530542456,0.0,0,0
2020-12-04 00:00:00+00:00,866990.7917503266,0.00886215916233235,0.0,0,0
2020-12-07 00:00:00+00:00,863222.5112826206,-0.00434639041563345,0.0,0,0
2020-12-08 00:00:00+00:00,852881.0105228305,-0.01198011013918543,0.0,0,0
2020-12-09 00:00:00+00:00,848403.0388975785,-0.005250406058996404,0.0,0,0
2020-12-10 00:00:00+00:00,844678.7920387387,-0.004389714190179084,0.0,0,0
2020-12-11 00:00:00+00:00,848858.017389688,0.004947709579474768,0.0,0,0
2020-12-14 00:00:00+00:00,860680.1747361509,0.013927131633647116,0.0,0,0
2020-12-15 00:00:00+00:00,840797.6418063113,-0.02310095377290955,0.0,0,0
2020-12-16 00:00:00+00:00,837314.7987502249,-0.004142308306912201,0.0,0,0
2020-12-17 00:00:00+00:00,837521.4437609626,0.00024679488651835335,0.0,0,0
2020-12-18 00:00:00+00:00,842001.7638235302,0.005349498924407614,0.0,0,0
2020-12-21 00:00:00+00:00,838677.6572332617,-0.003947861789711293,0.0,0,0
2020-12-22 00:00:00+00:00,825042.9361613515,-0.016257403490263722,0.0,0,0
2020-12-23 00:00:00+00:00,819563.5558598109,-0.006641327452646673,0.0,0,0
2020-12-24 00:00:00+00:00,815914.9660748087,-0.00445186924054275,0.0,0,0
2020-12-28 00:00:00+00:00,798380.6631750804,-0.021490355770874103,0.0,0,0
2020-12-29 00:00:00+00:00,805034.1732524186,0.008333756545252369,0.0,0,0
2020-12-30 00:00:00+00:00,814763.7961142582,0.012085974962442902,0.0,0,0
2020-12-31 00:00:00+00:00,815089.4125818881,0.00039964523360369597,0.0,1,1
2021-01-04 00:00:00+00:00,826989.8452518504,0.014600156113261598,0.0,0,0
2021-01-05 00:00:00+00:00,831061.1705784488,0.004923065682092442,0.0,0,0
2021-01-06 00:00:00+00:00,820551.807647053,-0.012645715265557245,0.0,0,0
2021-01-07 00:00:00+00:00,830278.2398067093,0.01185352596754008,0.0,0,0
2021-01-08 00:00:00+00:00,824602.8963949283,-0.006835471700549767,0.0,0,0
2021-01-11 00:00:00+00:00,844894.4006094832,0.02460760725346356,0.0,0,0
2021-01-12 00:00:00+00:00,841242.889122458,-0.0043218554702116885,0.0,0,0
2021-01-13 00:00:00+00:00,835883.6295859448,-0.006370644680400939,0.0,0,0
2021-01-14 00:00:00+00:00,831967.2080207997,-0.004685366989523598,0.0,0,0
2021-01-15 00:00:00+00:00,826940.7136612057,-0.006041697690888137,0.0,0,0
2021-01-19 00:00:00+00:00,830026.1185164985,0.003731107689247004,0.0,0,0
2021-01-20 00:00:00+00:00,827239.4700587923,-0.003357302132475981,0.0,0,0
2021-01-21 00:00:00+00:00,827604.1361173589,0.00044082284727142707,0.0,0,0
2021-01-22 00:00:00+00:00,816327.674127285,-0.013625429716889181,0.0,0,0
2021-01-25 00:00:00+00:00,803264.4822331737,-0.016002387654046935,0.0,0,0
2021-01-26 00:00:00+00:00,796177.2172709738,-0.008823077727147077,0.0,0,0
2021-01-27 00:00:00+00:00,783902.4070488766,-0.015417183455928463,0.0,0,0
2021-01-28 00:00:00+00:00,801657.9852518128,0.022650240697410062,0.0,0,0
2021-01-29 00:00:00+00:00,814776.1343807401,0.016363772793714038,0.0,0,0
2021-02-01 00:00:00+00:00,815800.3409437131,0.0012570404553533532,0.0,0,0
2021-02-02 00:00:00+00:00,823068.7598845072,0.008909556145056285,0.0,0,0
2021-02-03 00:00:00+00:00,825472.9639628839,0.0029210245796646994,0.0,0,0
2021-02-04 00:00:00+00:00,818921.7102387833,-0.007936363769746935,0.0,0,0
2021-02-05 00:00:00+00:00,818604.2890364047,-0.0003876087279284235,0.0,0,0
2021-02-08 00:00:00+00:00,843685.9253900967,0.03063951250880459,0.0,0,0
2021-02-09 00:00:00+00:00,841331.5648645775,-0.002790565131723266,0.0,0,0
2021-02-10 00:00:00+00:00,858025.1491566376,0.01984186138879407,0.0,0,0
2021-02-11 00:00:00+00:00,872985.5018162926,0.017435797394003805,0.0,0,0
2021-02-12 00:00:00+00:00,863924.462081469,-0.010379370236930252,0.0,0,0
2021-02-16 00:00:00+00:00,881534.5798830877,0.02038386291226235,0.0,0,0
2021-02-17 00:00:00+00:00,877113.6505172725,-0.005015037942585843,0.0,0,0
2021-02-18 00:00:00+00:00,878635.7924558618,0.0017353987566965934,0.0,0,0
2021-02-19 00:00:00+00:00,880982.3798057907,0.00267071677488806,0.0,0,0
2021-02-22 00:00:00+00:00,877265.3683384609,-0.00421916664002886,0.0,0,0
2021-02-23 00:00:00+00:00,871221.7147918724,-0.006889196547260501,0.0,0,0
2021-02-24 00:00:00+00:00,883983.4033952574,0.01464803779188828,0.0,0,0
2021-02-25 00:00:00+00:00,863034.9978295317,-0.023697736275665182,0.0,0,0
2021-02-26 00:00:00+00:00,875269.6700443251,0.014176333805190566,0.0,0,0
2021-03-01 00:00:00+00:00,855763.0916198719,-0.022286363953940347,0.0,0,0
2021-03-02 00:00:00+00:00,851240.7554923001,-0.005284565520360829,0.0,0,0
2021-03-03 00:00:00+00:00,842553.5834739701,-0.010205305564001121,0.0,0,0
2021-03-04 00:00:00+00:00,834919.7006689295,-0.009060412245313842,0.0,0,0
2021-03-05 00:00:00+00:00,833516.2849851083,-0.0016808989926777596,0.0,0,0
2021-03-08 00:00:00+00:00,821846.6119539345,-0.014000533932438164,0.0,0,0
2021-03-09 00:00:00+00:00,838017.9168049227,0.0196767920141947,0.0,0,0
2021-03-10 00:00:00+00:00,840101.4593839527,0.0024862745023086497,0.0,0,0
2021-03-11 00:00:00+00:00,850864.9451881975,0.01281212606408011,0.0,0,0
2021-03-12 00:00:00+00:00,849607.0421021332,-0.0014783816082423185,0.0,0,0
2021-03-15 00:00:00+00:00,850295.4666759939,0.0008102858612817343,0.0,0,0
2021-03-16 00:00:00+00:00,848100.7773686394,-0.002581090213186754,0.0,0,0
2021-03-17 00:00:00+00:00,852431.3744683918,0.005106229371925286,0.0,0,0
2021-03-18 00:00:00+00:00,847114.9241421148,-0.006236807425808899,0.0,0,0
2021-03-19 00:00:00+00:00,853115.7904569758,0.007083886901105174,0.0,0,0
2021-03-22 00:00:00+00:00,852335.6701033867,-0.0009144366594963094,0.0,0,0
2021-03-23 00:00:00+00:00,851538.5669411586,-0.0009351986431959114,0.0,0,0
2021-03-24 00:00:00+00:00,846117.55700916,-0.0063661355368455075,0.0,0,0
2021-03-25 00:00:00+00:00,840750.6136392892,-0.006343023289626437,0.0,0,0
2021-03-26 00:00:00+00:00,848784.0791951913,0.009555111141850148,0.0,0,0
2021-03-29 00:00:00+00:00,851756.761447022,0.003502283236331838,0.0,0,0
2021-03-30 00:00:00+00:00,854468.0535053049,0.003183176443092517,0.0,0,0
2021-03-31 00:00:00+00:00,862266.5336351321,0.009126707660790156,0.0,1,1
2021-04-01 00:00:00+00:00,874236.9468589345,0.013882497762423451,0.0,0,0
2021-04-05 00:00:00+00:00,869493.0911140476,-0.005426281469721905,0.0,0,0
2021-04-06 00:00:00+00:00,864506.4114915021,-0.005735157269802116,0.0,0,0
2021-04-07 00:00:00+00:00,867512.1868139167,0.0034768687455177805,0.0,0,0
2021-04-08 00:00:00+00:00,864490.3567956028,-0.0034833286082261994,0.0,0,0
2021-04-09 00:00:00+00:00,858259.1311832385,-0.007207975847714043,0.0,0,0
2021-04-12 00:00:00+00:00,888030.6558131849,0.0346882701835074,0.0,0,0
2021-04-13 00:00:00+00:00,890974.0406956055,0.0033145081908521057,0.0,0,0
2021-04-14 00:00:00+00:00,887491.5333839658,-0.003908651826624143,0.0,0,0
2021-04-15 00:00:00+00:00,904177.3815152133,0.018801135000832137,0.0,0,0
2021-04-16 00:00:00+00:00,899023.786110944,-0.005699761473388021,0.0,0,0
2021-04-19 00:00:00+00:00,881187.2757476568,-0.01983986479428479,0.0,0,0
2021-04-20 00:00:00+00:00,881376.3300196654,0.00021454494091299736,0.0,0,0
2021-04-21 00:00:00+00:00,885582.4097678408,0.0047721723455875775,0.0,0,0
2021-04-22 00:00:00+00:00,876047.8193169466,-0.010766463228863987,0.0,0,0
2021-04-23 00:00:00+00:00,880387.3901410032,0.004953577565480538,0.0,0,0
2021-04-26 00:00:00+00:00,885211.437504807,0.00547945985804188,0.0,0,0
2021-04-27 00:00:00+00:00,883543.2659597289,-0.001884489371014375,0.0,0,0
2021-04-28 00:00:00+00:00,883190.2739805422,-0.00039951861191900306,0.0,0,0
2021-04-29 00:00:00+00:00,884908.3637231009,0.001945322308425368,0.0,0,0
2021-04-30 00:00:00+00:00,882502.3223267435,-0.002718972376116291,0.0,1,1
2021-05-03 00:00:00+00:00,873798.7295962065,-0.009862402070047516,0.0,0,0
2021-05-04 00:00:00+00:00,874962.0808380215,0.001331372091090799,0.0,0,0
2021-05-05 00:00:00+00:00,877376.0137731761,0.002758900057523217,0.0,0,0
2021-05-06 00:00:00+00:00,873716.7177803328,-0.004170727185834999,0.0,0,0
2021-05-07 00:00:00+00:00,880834.9114728896,0.008147027002803009,0.0,0,0
2021-05-10 00:00:00+00:00,875950.3877921387,-0.005545333883943404,0.0,0,0
2021-05-11 00:00:00+00:00,880439.3245884773,0.00512464730754103,0.0,0,0
2021-05-12 00:00:00+00:00,874562.8262961322,-0.006674506837926364,0.0,0,0
2021-05-13 00:00:00+00:00,863763.1492317033,-0.01234865779759553,0.0,0,0
2021-05-14 00:00:00+00:00,873451.9848198787,0.011217005028280491,0.0,0,0
2021-05-17 00:00:00+00:00,875119.0829501355,0.001908631681225792,0.0,0,0
2021-05-18 00:00:00+00:00,875414.1225329005,0.00033714221128677835,0.0,0,0
2021-05-19 00:00:00+00:00,877536.5435334509,0.0024244765373551136,0.0,0,0
2021-05-20 00:00:00+00:00,885372.4650492262,0.008929453221655503,0.0,0,0
2021-05-21 00:00:00+00:00,903399.051544142,0.020360455295967972,0.0,0,0
2021-05-24 00:00:00+00:00,916073.0879201117,0.01402927793017561,0.0,0,0
2021-05-25 00:00:00+00:00,917842.6980569105,0.001931734661932527,0.0,0,0
2021-05-26 00:00:00+00:00,919555.9199454997,0.001866574623534234,0.0,0,0
2021-05-27 00:00:00+00:00,919038.0436636126,-0.0005631808470308863,0.0,0,0
2021-05-28 00:00:00+00:00,943940.4303597494,0.02709614348157663,0.0,0,0
2021-06-01 00:00:00+00:00,945771.4145120902,0.0019397242595520225,0.0,0,0
2021-06-02 00:00:00+00:00,957740.6475772671,0.012655524243510463,0.0,0,0
2021-06-03 00:00:00+00:00,969026.5446284809,0.011783876020886153,0.0,0,0
2021-06-04 00:00:00+00:00,977183.6863398436,0.00841787230347757,0.0,0,0
2021-06-07 00:00:00+00:00,978277.5317407901,0.0011193856551614534,0.0,0,0
2021-06-08 00:00:00+00:00,970516.5717356263,-0.00793329065971049,0.0,0,0
2021-06-09 00:00:00+00:00,966278.3634970427,-0.004366961226642707,0.0,0,0
2021-06-10 00:00:00+00:00,972012.6057075708,0.005934358490420344,0.0,0,0
2021-06-11 00:00:00+00:00,978397.3604799048,0.0065685925623220065,0.0,0,0
2021-06-14 00:00:00+00:00,971684.3085476785,-0.0068612735514060885,0.0,0,0
2021-06-15 00:00:00+00:00,968603.7837898094,-0.0031702938194745345,0.0,0,0
2021-06-16 00:00:00+00:00,967290.7101453,-0.0013556354687896954,0.0,0,0
2021-06-17 00:00:00+00:00,984197.0361359908,0.017478019599868944,0.0,0,0
2021-06-18 00:00:00+00:00,988675.2512910938,0.004550120545663061,0.0,0,0
2021-06-21 00:00:00+00:00,976093.7322041463,-0.012725633690655713,0.0,0,0
2021-06-22 00:00:00+00:00,982066.1978548077,0.006118741933907046,0.0,0,0
2021-06-23 00:00:00+00:00,987525.1881035332,0.005558678488934765,0.0,0,0
2021-06-24 00:00:00+00:00,992437.2503742954,0.004974113399776048,0.0,0,0
2021-06-25 00:00:00+00:00,989044.4885457725,-0.003418615965133598,0.0,0,0
2021-06-28 00:00:00+00:00,1007629.9809454455,0.018791361374451254,0.0,0,0
2021-06-29 00:00:00+00:00,1002888.4995833623,-0.004705577892426649,0.0,0,0
2021-06-30 00:00:00+00:00,999964.0665249316,-0.002916010164285998,0.0,1,1
2021-07-01 00:00:00+00:00,1004069.0471180192,0.0041051281046060595,0.0,0,0
2021-07-02 00:00:00+00:00,1001061.5404869859,-0.0029953185387655568,0.0,0,0
2021-07-06 00:00:00+00:00,998861.7722496936,-0.0021974355704666992,0.0,0,0
2021-07-07 00:00:00+00:00,982010.2821130357,-0.016870692827400946,0.0,0,0
2021-07-08 00:00:00+00:00,975223.4217388326,-0.00691119074598634,0.0,0,0
2021-07-09 00:00:00+00:00,972471.3527488698,-0.002821988201489045,0.0,0,0
2021-07-12 00:00:00+00:00,985725.3023771859,0.013629141455788307,0.0,0,0
2021-07-13 00:00:00+00:00,975529.7739053648,-0.0103431741553488,0.0,0,0
2021-07-14 00:00:00+00:00,953934.7828159377,-0.022136680670416964,0.0,0,0
2021-07-15 00:00:00+00:00,935037.3508540943,-0.019809983137484166,0.0,0,0
2021-07-16 00:00:00+00:00,921768.6911001973,-0.014190513076057343,0.0,0,0
2021-07-19 00:00:00+00:00,949875.5695174257,0.030492333584991815,0.0,0,0
2021-07-20 00:00:00+00:00,580275.5898893714,-0.38910357470908075,0.0,0,0
2021-07-21 00:00:00+00:00,594204.3157115515,0.024003639072316618,0.0,0,0
2021-07-22 00:00:00+00:00,594160.0590580296,-7.448053195124871e-05,0.0,0,0
2021-07-23 00:00:00+00:00,590052.5123469973,-0.006913198974606738,0.0,0,0
2021-07-26 00:00:00+00:00,585216.2159272161,-0.00819638306520254,0.0,0,0
2021-07-27 00:00:00+00:00,588271.9179010107,0.005221492314516851,0.0,0,0
2021-07-28 00:00:00+00:00,596376.5803933119,0.013777068470681275,0.0,0,0
2021-07-29 00:00:00+00:00,597450.1297615761,0.001800119930189359,0.0,0,0
2021-07-30 00:00:00+00:00,594522.4219622513,-0.004900338377184954,0.0,0,0
2021-08-02 00:00:00+00:00,599041.8200988789,0.007601728664347274,0.0,0,0
2021-08-03 00:00:00+00:00,596240.3498630348,-0.004676585409983058,0.0,0,0
2021-08-04 00:00:00+00:00,603975.5462493798,0.012973285669314105,0.0,0,0
2021-08-05 00:00:00+00:00,609156.4942677439,0.008578075802136764,0.0,0,0
2021-08-06 00:00:00+00:00,607062.2740310001,-0.0034379018469814504,0.0,0,0
2021-08-09 00:00:00+00:00,606107.9524618959,-0.0015720324090762183,0.0,0,0
2021-08-10 00:00:00+00:00,601763.6769879967,-0.007167494596059254,0.0,0,0
2021-08-11 00:00:00+00:00,597649.4921378028,-0.006836878009630953,0.0,0,0
2021-08-12 00:00:00+00:00,594566.8278073776,-0.005157980339610901,0.0,0,0
2021-08-13 00:00:00+00:00,598374.1650425862,0.006403548023775851,0.0,0,0
2021-08-16 00:00:00+00:00,590793.6212178344,-0.012668568042559558,0.0,0,0
2021-08-17 00:00:00+00:00,585326.5339138733,-0.009253802186779847,0.0,0,0
2021-08-18 00:00:00+00:00,586502.7081643844,0.0020094326540203156,0.0,0,0
2021-08-19 00:00:00+00:00,597496.0812867776,0.01874394264401591,0.0,0,0
2021-08-20 00:00:00+00:00,609823.1880688925,0.02063127636848594,0.0,0,0
2021-08-23 00:00:00+00:00,623423.6302298326,0.022302271259983186,0.0,0,0
2021-08-24 00:00:00+00:00,621268.7093083714,-0.003456591660901176,0.0,0,0
2021-08-25 00:00:00+00:00,629871.2858605207,0.013846788713576252,0.0,0,0
2021-08-26 00:00:00+00:00,629556.1572417592,-0.0005003063734376756,0.0,0,0
2021-08-27 00:00:00+00:00,635396.5918058214,0.009277066861915095,0.0,0,0
2021-08-30 00:00:00+00:00,626462.9151538053,-0.014060000899007496,0.0,0,0
2021-08-31 00:00:00+00:00,623475.6795611675,-0.004768415688108818,1.0929314479260275,1,1
2021-09-01 00:00:00+00:00,623169.4473467477,-0.0004911694625125973,0.0,0,0
2021-09-02 00:00:00+00:00,616101.462086902,-0.01134199580858608,0.0,0,0
2021-09-03 00:00:00+00:00,615740.4095347526,-0.0005860277476479325,0.0,0,0
2021-09-07 00:00:00+00:00,611794.9832760368,-0.006407613009672297,0.0,0,0
2021-09-08 00:00:00+00:00,613800.2021551332,0.003277599414690968,0.0,0,0
2021-09-09 00:00:00+00:00,615699.0232947384,0.0030935492248749252,0.0,0,0
2021-09-10 00:00:00+00:00,620589.686169241,0.007943268852907304,0.0,0,0
2021-09-13 00:00:00+00:00,622775.5475948406,0.0035222329250950146,0.0,0,0
2021-09-14 00:00:00+00:00,626536.6511694115,0.006039260194296681,0.0,0,0
2021-09-15 00:00:00+00:00,628960.8008381963,0.0038691266732124863,0.0,0,0
2021-09-16 00:00:00+00:00,627564.1072065103,-0.0022206370092138217,0.0,0,0
2021-09-17 00:00:00+00:00,627146.1033492993,-0.000666073557124891,0.0,0,0
2021-09-20 00:00:00+00:00,629402.807587393,0.0035983708198801256,0.0,0,0
2021-09-21 00:00:00+00:00,629001.0583275566,-0.0006383023002015653,0.0,0,0
2021-09-22 00:00:00+00:00,626293.147375234,-0.004305097609092368,0.0,0,0
2021-09-23 00:00:00+00:00,626268.512899634,-3.933377796538906e-05,0.0,0,0
2021-09-24 00:00:00+00:00,628479.7965161045,0.003530887424360918,0.0,0,0
2021-09-27 00:00:00+00:00,629342.8103347296,0.001373176708955759,0.0,0,0
2021-09-28 00:00:00+00:00,624749.1487558422,-0.007299140473924104,0.0,0,0
2021-09-29 00:00:00+00:00,618824.7011764441,-0.009482922211573097,0.0,0,0
2021-09-30 00:00:00+00:00,619093.8905237202,0.0004350009732390081,1.0929314479260275,1,1
2021-10-01 00:00:00+00:00,625344.3589241292,0.010096155843375199,0.0,0,0
2021-10-04 00:00:00+00:00,633966.4764291986,0.013787791289751716,0.0,0,0
2021-10-05 00:00:00+00:00,628021.3670798974,-0.00937763993892371,0.0,0,0
2021-10-06 00:00:00+00:00,627757.872670099,-0.00041956281045596455,0.0,0,0
2021-10-07 00:00:00+00:00,625859.2443559637,-0.0030244595835330346,0.0,0,0
2021-10-08 00:00:00+00:00,630742.0592772807,0.007801778060083864,0.0,0,0
2021-10-11 00:00:00+00:00,630834.8348092763,0.00014708949661912385,0.0,0,0
2021-10-12 00:00:00+00:00,625603.6081342555,-0.008292545665463003,0.0,0,0
2021-10-13 00:00:00+00:00,624145.4653932054,-0.0023307773837794032,0.0,0,0
2021-10-14 00:00:00+00:00,620213.464727977,-0.00629981451960282,0.0,0,0
2021-10-15 00:00:00+00:00,619036.0038362077,-0.0018984768289186382,0.0,0,0
2021-10-18 00:00:00+00:00,617026.3157473501,-0.003246480134278751,0.0,0,0
2021-10-19 00:00:00+00:00,617074.0582783456,7.73751941807177e-05,0.0,0,0
2021-10-20 00:00:00+00:00,616500.3841847936,-0.0009296681425121633,0.0,0,0
2021-10-21 00:00:00+00:00,608540.5380730282,-0.012911340067193633,0.0,0,0
2021-10-22 00:00:00+00:00,598821.6040772729,-0.01597089000271157,0.0,0,0
2021-10-25 00:00:00+00:00,592764.5969049754,-0.010114877504512898,0.0,0,0
2021-10-26 00:00:00+00:00,576935.3622750686,-0.026704082383726235,0.0,0,0
2021-10-27 00:00:00+00:00,594346.3448181101,0.03017839377080911,0.0,0,0
2021-10-28 00:00:00+00:00,587642.0293933467,-0.011280149164230369,0.0,0,0
2021-10-29 00:00:00+00:00,584693.3270188582,-0.0050178547942404395,0.0,0,0
2021-11-01 00:00:00+00:00,572737.431578414,-0.02044814758089164,0.0,0,0
2021-11-02 00:00:00+00:00,570235.5092536438,-0.004368358320627208,0.0,0,0
2021-11-03 00:00:00+00:00,570392.9480157921,0.00027609427963248834,0.0,0,0
2021-11-04 00:00:00+00:00,539296.7495878302,-0.05451715091523357,0.0,0,0
2021-11-05 00:00:00+00:00,540803.123836851,0.002793219596024077,0.0,0,0
2021-11-08 00:00:00+00:00,531567.1716215613,-0.01707821535823084,0.0,0,0
2021-11-09 00:00:00+00:00,532634.8856861038,0.0020086155081500134,0.0,0,0
2021-11-10 00:00:00+00:00,537632.1756446674,0.009382205508612795,0.0,0,0
2021-11-11 00:00:00+00:00,528902.7110437927,-0.016236871594240587,0.0,0,0
2021-11-12 00:00:00+00:00,534184.789721692,0.009986862550723341,0.0,0,0
2021-11-15 00:00:00+00:00,536986.713485391,0.005245233143307493,0.0,0,0
2021-11-16 00:00:00+00:00,534353.2138372115,-0.004904217519808629,0.0,0,0
2021-11-17 00:00:00+00:00,542995.1290888597,0.01617266449955501,0.0,0,0
2021-11-18 00:00:00+00:00,523882.2428813894,-0.035199001213033876,0.0,0,0
2021-11-19 00:00:00+00:00,511454.68456318043,-0.023722045339533815,0.0,0,0
2021-11-22 00:00:00+00:00,514925.7257643835,0.006786605550729519,0.0,0,0
2021-11-23 00:00:00+00:00,515702.5540566571,0.0015086220272262363,0.0,0,0
2021-11-24 00:00:00+00:00,508762.87401568855,-0.013456749411805635,0.0,0,0
2021-11-26 00:00:00+00:00,511025.66947702726,0.004447642658117701,0.0,0,0
2021-11-29 00:00:00+00:00,501849.93456407404,-0.017955526426575497,0.0,0,0
2021-11-30 00:00:00+00:00,500848.57210296975,-0.0019953424164020905,0.0,1,1
2021-12-01 00:00:00+00:00,508866.3801047937,0.016008447359964872,0.0,0,0
2021-12-02 00:00:00+00:00,506726.8995749161,-0.004204405347897011,0.0,0,0
2021-12-03 00:00:00+00:00,516319.05131064274,0.018929628057585468,0.0,0,0
2021-12-06 00:00:00+00:00,523933.7518160606,0.01474805255798417,0.0,0,0
2021-12-07 00:00:00+00:00,510618.7723317262,-0.025413479162550545,0.0,0,0
2021-12-08 00:00:00+00:00,516940.390368007,0.012380308713315191,0.0,0,0
2021-12-09 00:00:00+00:00,526834.6847786336,0.01914010705099467,0.0,0,0
2021-12-10 00:00:00+00:00,530005.0754775036,0.006017809363106252,0.0,0,0
2021-12-13 00:00:00+00:00,543986.3447182396,0.026379500664478917,0.0,0,0
2021-12-14 00:00:00+00:00,538706.228150867,-0.00970634027607331,0.0,0,0
2021-12-15 00:00:00+00:00,523278.80436450645,-0.028637916140891728,0.0,0,0
2021-12-16 00:00:00+00:00,537510.8911093749,0.027197904111848414,0.0,0,0
2021-12-17 00:00:00+00:00,537998.0252402407,0.0009062776939465778,0.0,0,0
2021-12-20 00:00:00+00:00,538567.4788930141,0.0010584679237792827,0.0,0,0
2021-12-21 00:00:00+00:00,528941.7350738483,-0.01787286495454732,0.0,0,0
2021-12-22 00:00:00+00:00,531409.557393389,0.0046655844224434695,0.0,0,0
2021-12-23 00:00:00+00:00,530150.629605678,-0.0023690349000988764,0.0,0,0
2021-12-27 00:00:00+00:00,520266.01921729336,-0.018644909269912135,0.0,0,0
2021-12-28 00:00:00+00:00,523358.3293989305,0.005943709693531973,0.0,0,0
2021-12-29 00:00:00+00:00,526071.4769028152,0.005184110678052356,0.0,0,0
2021-12-30 00:00:00+00:00,528894.8399381796,0.0053668810405511636,0.0,0,0
2021-12-31 00:00:00+00:00,528019.8694005795,-0.001654337443909193,0.0,1,1
2022-01-03 00:00:00+00:00,521900.7591499086,-0.011588787856823268,0.0,0,0
2022-01-04 00:00:00+00:00,528034.5876645435,0.011752863752537701,0.0,0,0
2022-01-05 00:00:00+00:00,531119.9228873603,0.005843055161335098,0.0,0,0
2022-01-06 00:00:00+00:00,525544.8397490598,-0.010496844305881825,0.0,0,0
2022-01-07 00:00:00+00:00,532833.3002093527,0.013868389353367316,0.0,0,0
2022-01-10 00:00:00+00:00,534550.4221592562,0.0032226250672184875,0.0,0,0
2022-01-11 00:00:00+00:00,532538.3664910435,-0.0037640147398728674,0.0,0,0
2022-01-12 00:00:00+00:00,534025.1275537255,0.00279183840307784,0.0,0,0
2022-01-13 00:00:00+00:00,542236.7459236017,0.015376838927958492,0.0,0,0
2022-01-14 00:00:00+00:00,540240.5669231231,-0.003681379057183687,0.0,0,0
2022-01-18 00:00:00+00:00,543913.3047778761,0.006798337776947605,0.0,0,0
2022-01-19 00:00:00+00:00,550927.7578796875,0.012896270490525996,0.0,0,0
2022-01-20 00:00:00+00:00,557316.7332342812,0.011596757039765926,0.0,0,0
2022-01-21 00:00:00+00:00,560091.671462482,0.004979104453040506,0.0,0,0
2022-01-24 00:00:00+00:00,561087.7800225567,0.0017784741513362512,0.0,0,0
2022-01-25 00:00:00+00:00,565369.265056111,0.007630686651885821,0.0,0,0
2022-01-26 00:00:00+00:00,564813.9779458351,-0.0009821671332289617,0.0,0,0
2022-01-27 00:00:00+00:00,574584.1830563019,0.017298093694493755,0.0,0,0
2022-01-28 00:00:00+00:00,572532.173439807,-0.003571294993850893,0.0,0,0
2022-01-31 00:00:00+00:00,556093.4178527672,-0.028712369976127028,0.0,1,1
2022-02-01 00:00:00+00:00,559177.1002688772,0.0055452596939864485,0.0,0,0
2022-02-02 00:00:00+00:00,573358.5563697312,0.025361296258439303,0.0,0,0
2022-02-03 00:00:00+00:00,578544.0372592137,0.009044045531150458,0.0,0,0
2022-02-04 00:00:00+00:00,574473.0509381853,-0.007036605787718919,0.0,0,0
2022-02-07 00:00:00+00:00,561439.693961011,-0.02268749936291914,0.0,0,0
